coop	station_name	country_name	datetime	utc_offset	lat	lon	precip_amt
042935	FAIRFIELD 3 NNE	UNITED STATES	2012-04-01 06:00:00	-0800	38.288	-122.0344	0.0
043038	FIDDLETOWN DEXTER RCH	UNITED STATES	2012-04-01 06:00:00	-0800	38.5236	-120.7061	0.2
043161	FORT BRAGG 5 N	UNITED STATES	2012-04-01 06:00:00	-0800	39.5091	-123.7566	0.0
043182	FORT JONES RS	UNITED STATES	2012-04-01 06:00:00	-0800	41.6	-122.8478	0.0
043194	FORT SEWARD	UNITED STATES	2012-04-01 06:00:00	-0800	40.2183	-123.6322	0.1
043219	FRAZIER PARK 9 SW	UNITED STATES	2012-04-01 06:00:00	-0800	34.7333	-119.1038	0.0
043257	FRESNO	UNITED STATES	2012-04-01 06:00:00	-0800	36.73333	-119.8	0.0
043285	FULLERTON DAM	UNITED STATES	2012-04-01 06:00:00	-0800	33.8963	-117.888	0.0
043357	GASQUET RS	UNITED STATES	2012-04-01 06:00:00	-0800	41.8452	-123.9647	0.0
043384	GEORGETOWN RS	UNITED STATES	2012-04-01 06:00:00	-0800	38.933	-120.8008	0.1
043402	GIBRALTAR DAM NO. 2	UNITED STATES	2012-04-01 06:00:00	-0800	34.5225	-119.6822	0.0
043419	GILROY 8 NE	UNITED STATES	2012-04-01 06:00:00	-0800	37.0327	-121.4316	0.0
043573	GRASS VALLEY NO 2	UNITED STATES	2012-04-01 06:00:00	-0800	39.2041	-121.068	0.0
043647	GRIZZLY CREEK STATE PARK	UNITED STATES	2012-04-01 06:00:00	-0800	40.4863	-123.9088	999.99
043669	GROVELAND 2	UNITED STATES	2012-04-01 06:00:00	-0800	37.8444	-120.2258	0.0
043751	HANSEN DAM	UNITED STATES	2012-04-01 06:00:00	-0800	34.2608	-118.3863	0.0
043761	HAPPY CAMP RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0800	41.8042	-123.3758	0.1
043791	HARRISON GULCH RS	UNITED STATES	2012-04-01 06:00:00	-0800	40.3636	-122.965	0.0
043861	HAYWARD AIR TERMINAL	UNITED STATES	2012-04-01 06:00:00	-0800	37.6542	-122.115	0.0
043891	HELL HOLE	UNITED STATES	2012-04-01 06:00:00	-0800	39.0583	-120.415	0.0
043928	HERNANDEZ 7 SE	UNITED STATES	2012-04-01 06:00:00	-0800	36.3052	-120.7047	0.0
043939	HETCH HETCHY	UNITED STATES	2012-04-01 06:00:00	-0800	37.9613	-119.783	0.0
044025	HOLLISTER 2	UNITED STATES	2012-04-01 06:00:00	-0800	36.8483	-121.4213	0.1
044074	HONEYDEW 1 SW	UNITED STATES	2012-04-01 06:00:00	-0800	40.2375	-124.1322	0.0
044089	HOOPA	UNITED STATES	2012-04-01 06:00:00	-0800	41.0483	-123.6755	0.0
044191	HYAMPOM	UNITED STATES	2012-04-01 06:00:00	-0800	40.6161	-123.4566	0.0
044232	INDEPENDENCE	UNITED STATES	2012-04-01 06:00:00	-0800	36.798	-118.2036	0.0
044587	KNEELAND 10 SSE	UNITED STATES	2012-04-01 06:00:00	-0800	40.6422	-123.9149	0.1
044689	LAKE MENDOCINO DAM	UNITED STATES	2012-04-01 06:00:00	-0800	39.203	-123.185	0.0
044712	LAKE SOLANO	UNITED STATES	2012-04-01 06:00:00	-0800	38.492	-122.0039	0.0
044749	LANCASTER	UNITED STATES	2012-04-01 06:00:00	-0800	34.7411	-118.2116	0.0
044995	LIVERMORE MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0800	37.6927	-121.8144	0.0
045067	LONE PINE COTTONWD PH	UNITED STATES	2012-04-01 06:00:00	-0800	36.443	-118.0433	0.0
045085	LONG BEACH DAUGHERTY AP	UNITED STATES	2012-04-01 06:00:00	-0800	33.8116	-118.1463	0.0
045100	LORAINE 5 NNE	UNITED STATES	2012-04-01 06:00:00	-0800	35.3836	-118.4122	0.0
045114	LOS ANGELES INTL AP	UNITED STATES	2012-04-01 06:00:00	-0800	33.938	-118.3888	0.0
045115	LOS ANGELES DOWNTOWN/USC	UNITED STATES	2012-04-01 06:00:00	-0800	34.0236	-118.2911	0.0
045184	LUCIA WILLOW SPRINGS	UNITED STATES	2012-04-01 06:00:00	-0800	35.878	-121.4497	0.0
045242	MAD RIVER 12 SE	UNITED STATES	2012-04-01 06:00:00	-0800	40.3186	-123.3738	0.0
045258	MAHNKE	UNITED STATES	2012-04-01 06:00:00	-0800	38.8547	-122.7819	0.0
045388	MARYSVILLE YUBA COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0800	39.1019	-121.5677	0.0
045623	MILFORD LAUFMAN RS	UNITED STATES	2012-04-01 06:00:00	-0800	40.1414	-120.3533	0.0
045679	MINERAL	UNITED STATES	2012-04-01 06:00:00	-0800	40.3458	-121.6091	0.0
045711	MIRANDA 4 SE	UNITED STATES	2012-04-01 06:00:00	-0800	40.1816	-123.7761	0.0
045738	MODESTO	UNITED STATES	2012-04-01 06:00:00	-0800	37.65	-121	0.0
045741	MODESTO 2	UNITED STATES	2012-04-01 06:00:00	-0800	37.6255	-121.0313	0.0
045785	MONTAGUE 5NE	UNITED STATES	2012-04-01 06:00:00	-0800	41.7806	-122.4717	0.0
045802	MONTEREY WFO	UNITED STATES	2012-04-01 06:00:00	-0800	36.5927	-121.8555	0.0
045853	MORGAN HILL	UNITED STATES	2012-04-01 06:00:00	-0800	37.1363	-121.6025	0.0
045983	MOUNT SHASTA WSO CITY	UNITED STATES	2012-04-01 06:00:00	-0800	41.31667	-122.31667	0.0
045996	MOUNT TAMALPAIS 2 SW	UNITED STATES	2012-04-01 06:00:00	-0800	37.9027	-122.6033	0.0
046066	NAPA COUNTY AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0800	38.2102	-122.2847	0.0
046105	NAVARRO 1 NW	UNITED STATES	2012-04-01 06:00:00	-0800	39.1739	-123.5647	0.0
046115	NEEDLES	UNITED STATES	2012-04-01 06:00:00	-0800	34.83	-114.5936	0.0
046154	NEW CUYAMA FIRE STATION	UNITED STATES	2012-04-01 06:00:00	-0800	34.9455	-119.6827	0.0
046162	NEWHALL S FC32CE	UNITED STATES	2012-04-01 06:00:00	-0800	34.3869	-118.5341	0.0
046174	NEW MELONES DAM HQ	UNITED STATES	2012-04-01 06:00:00	-0800	38.0047	-120.4863	0.0
046232	NORTH BLOOMFIELD	UNITED STATES	2012-04-01 06:00:00	-0800	39.3675	-120.8991	0.0
046473	ORANGE COUNTY RESERVOIR	UNITED STATES	2012-04-01 06:00:00	-0800	33.9378	-117.885	0.01
046513	ORLEANS RS	UNITED STATES	2012-04-01 06:00:00	-0800	41.3033	-123.5344	0.0
046521	OROVILLE	UNITED STATES	2012-04-01 06:00:00	-0800	39.5177	-121.553	0.0
046635	PALM SPRINGS	UNITED STATES	2012-04-01 06:00:00	-0800	33.8275	-116.5097	0.0
046726	PASKENTA RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0800	39.8875	-122.5538	0.0
046730	PASO ROBLES	UNITED STATES	2012-04-01 06:00:00	-0800	35.6277	-120.6855	0.0
046742	PASO ROBLES MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0800	35.6697	-120.6283	0.0
046826	PETALUMA AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0800	38.2577	-122.6077	0.0
046893	PINECREST SUMMIT RS	UNITED STATES	2012-04-01 06:00:00	-0800	38.1869	-120.0055	0.0
046910	PINE MOUNTAIN INN	UNITED STATES	2012-04-01 06:00:00	-0800	34.6102	-119.3666	0.0
046964	PLACERVILLE DISP. PLANT	UNITED STATES	2012-04-01 06:00:00	-0800	38.7311	-120.8469	0.1
046998	PLUMAS EUREKA ST PARK	UNITED STATES	2012-04-01 06:00:00	-0800	39.7578	-120.6964	0.0
047085	PORTOLA	UNITED STATES	2012-04-01 06:00:00	-0800	39.8053	-120.4719	0.0
047123	PRADO DAM	UNITED STATES	2012-04-01 06:00:00	-0800	33.8903	-117.6453	0.03
047292	RED BLUFF	UNITED STATES	2012-04-01 06:00:00	-0800	40.18333	-122.2	0.0
047293	RED BLUFF TREATMENT PLANT	UNITED STATES	2012-04-01 06:00:00	-0800	40.1622	-122.2202	0.0
047304	REDDING MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0800	40.5175	-122.2986	0.0
047342	REDWOOD CREEK O'KANE	UNITED STATES	2012-04-01 06:00:00	-0800	40.9069	-123.8147	0.0
047489	ROBBS PEAK PH	UNITED STATES	2012-04-01 06:00:00	-0800	38.9027	-120.3766	0.1
047600	RUNNING SPRINGS 1 E	UNITED STATES	2012-04-01 06:00:00	-0800	34.2067	-117.0864	0.0
047630	SACRAMENTO EXECUTIVE AP	UNITED STATES	2012-04-01 06:00:00	-0800	38.5069	-121.495	0.0
047633	SACRAMENTO 5ESE	UNITED STATES	2012-04-01 06:00:00	-0800	38.5552	-121.4183	0.0
047646	SAINT HELENA 4 WSW	UNITED STATES	2012-04-01 06:00:00	-0800	38.493	-122.5383	999.99
047669	SALINAS AP	UNITED STATES	2012-04-01 06:00:00	-0800	36.6636	-121.6081	0.02
047735	SANDBERG	UNITED STATES	2012-04-01 06:00:00	-0800	34.7436	-118.7242	0.0
047740	SAN DIEGO INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0800	32.7336	-117.1831	0.04
047762	SAN FERNANDO PH 3	UNITED STATES	2012-04-01 06:00:00	-0800	34.3133	-118.4927	0.0
047769	SAN FRANCISCO INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0800	37.6197	-122.3647	0.04
047772	SAN FRANCISCO DOWNTOWN	UNITED STATES	2012-04-01 06:00:00	-0800	37.7705	-122.4269	0.03
047779	SAN GABRIEL DAM FC425B-E	UNITED STATES	2012-04-01 06:00:00	-0800	34.2052	-117.8608	0.0
047821	SAN JOSE	UNITED STATES	2012-04-01 06:00:00	-0800	37.3591	-121.924	0.01
047851	SAN LUIS OBISPO POLY	UNITED STATES	2012-04-01 06:00:00	-0800	35.3056	-120.6619	0.0
047859	SAN MARCOS PASS	UNITED STATES	2012-04-01 06:00:00	-0800	34.5119	-119.8227	0.0
047867	SAN MIGUEL WOLF RANCH	UNITED STATES	2012-04-01 06:00:00	-0800	35.7527	-120.6827	0.0
047891	SANTA ANA RIVER PH 3	UNITED STATES	2012-04-01 06:00:00	-0800	34.1016	-117.1061	0.0
047902	SANTA BARBARA	UNITED STATES	2012-04-01 06:00:00	-0800	34.4167	-119.6844	0.0
047905	SANTA BARBARA MUNI AP	UNITED STATES	2012-04-01 06:00:00	-0800	34.4258	-119.8425	0.0
047926	SANTA FE DAM	UNITED STATES	2012-04-01 06:00:00	-0800	34.1125	-117.9694	0.01
047946	SANTA MARIA PUBLIC AP	UNITED STATES	2012-04-01 06:00:00	-0800	34.8994	-120.4486	0.02
047971	SANTA ROSA SONOMA CO AP	UNITED STATES	2012-04-01 06:00:00	-0800	38.5038	-122.8102	0.0
047976	SANTA YNEZ	UNITED STATES	2012-04-01 06:00:00	-0800	34.6077	-120.0691	0.0
048072	SEBASTOPOL	UNITED STATES	2012-04-01 06:00:00	-0800	38.4086	-122.8211	0.0
048092	SEPULVEDA DAM	UNITED STATES	2012-04-01 06:00:00	-0800	34.1661	-118.4736	0.0
048135	SHASTA DAM	UNITED STATES	2012-04-01 06:00:00	-0800	40.7141	-122.4161	0.0
048218	SIERRAVILLE RS	UNITED STATES	2012-04-01 06:00:00	-0800	39.5833	-120.3705	0.0
048230	SIGNAL HILL FC 415	UNITED STATES	2012-04-01 06:00:00	-0800	33.7966	-118.1683	0.0
048243	SILVERADO RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0800	33.7425	-117.66	0.03
048261	SIMI SANITATION PLANT	UNITED STATES	2012-04-01 06:00:00	-0800	34.2838	-118.8119	0.0
048332	SODA SPRINGS 1 E	UNITED STATES	2012-04-01 06:00:00	-0800	39.3255	-120.3672	0.1
048355	SONORA JUNCTION	UNITED STATES	2012-04-01 06:00:00	-0800	38.3511	-119.45	0.0
048558	STOCKTON METROPOLITAN AP	UNITED STATES	2012-04-01 06:00:00	-0800	37.8891	-121.2258	0.0
048587	STONY GORGE RESERVOIR	UNITED STATES	2012-04-01 06:00:00	-0800	39.5861	-122.5341	0.0
048680	SUNSET STATE BEACH	UNITED STATES	2012-04-01 06:00:00	-0800	36.8975	-121.8347	0.0
048703	SUSANVILLE 1 WNW	UNITED STATES	2012-04-01 06:00:00	-0800	40.4239	-120.6747	0.0
048762	SOUTH LAKE TAHOE AP	UNITED STATES	2012-04-01 06:00:00	-0800	38.8983	-119.9947	0.0
048832	TEHACHAPI AP	UNITED STATES	2012-04-01 06:00:00	-0800	35.1308	-118.4325	0.0
048885	THE GEYSERS	UNITED STATES	2012-04-01 06:00:00	-0800	38.8038	-122.8127	0.0
048912	THREE RIVERS 6 SE	UNITED STATES	2012-04-01 06:00:00	-0800	36.3675	-118.8475	0.0
048917	THREE RIVERS EDISON PH 1	UNITED STATES	2012-04-01 06:00:00	-0800	36.465	-118.8619	0.0
049043	TRUCKEE RS	UNITED STATES	2012-04-01 06:00:00	-0800	39.333	-120.173	0.0
049053	TULELAKE	UNITED STATES	2012-04-01 06:00:00	-0800	41.96	-121.4744	0.0
049203	VACAVILLE NUT TREE AP	UNITED STATES	2012-04-01 06:00:00	-0800	38.3775	-121.9575	0.0
049273	VENADO	UNITED STATES	2012-04-01 06:00:00	-0800	38.6086	-123.018	0.0
049345	VINCENT FS FC 120	UNITED STATES	2012-04-01 06:00:00	-0800	34.4883	-118.1419	0.0
049390	VOLTA PH	UNITED STATES	2012-04-01 06:00:00	-0800	40.4583	-121.8663	0.0
049490	WEAVERVILLE	UNITED STATES	2012-04-01 06:00:00	-0800	40.7367	-122.9404	0.0
049605	WHEATLAND 2 NE	UNITED STATES	2012-04-01 06:00:00	-0800	39.0277	-121.3908	0.0
049666	WHITTIER NARROWS DAM	UNITED STATES	2012-04-01 06:00:00	-0800	34.0199	-118.0838	0.0
049684	WILLITS 1 NE	UNITED STATES	2012-04-01 06:00:00	-0800	39.4194	-123.3425	0.0
049855	YOSEMITE PARK HEADQUARTERS	UNITED STATES	2012-04-01 06:00:00	-0800	37.75	-119.5897	0.0
050130	ALAMOSA SAN LUIS VALLEY REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	37.4389	-105.8613	0.0
050304	ARAPAHOE	UNITED STATES	2012-04-01 06:00:00	-0700	38.8528	-102.1764	0.0
050373	ASPEN PITKIN COUNTY AP SARDY FIELD	UNITED STATES	2012-04-01 06:00:00	-0700	39.23	-106.87056	0.0
050843	BOULDER 2	UNITED STATES	2012-04-01 06:00:00	-0700	40.03399	-105.28125	0.0
051179	BYERS 5 ENE	UNITED STATES	2012-04-01 06:00:00	-0700	39.7402	-104.1275	0.0
051401	CASTLE ROCK	UNITED STATES	2012-04-01 06:00:00	-0700	39.4105	-104.9058	0.0
051778	COLORADO SPRINGS MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	38.81	-104.6884	0.0
051887	CORTEZ MONTEZUMA COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0700	37.30694	-108.62639	0.0
051931	CRAIG MOFFAT COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0700	40.49278	-107.52417	0.0
052211	DENVER INTL AP	UNITED STATES	2012-04-01 06:00:00	-0700	39.8328	-104.6575	0.0
052281	DILLON 1 E	UNITED STATES	2012-04-01 06:00:00	-0700	39.6261	-106.0353	0.0
052433	DURANGO LA PLATA COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0700	37.14306	-107.76028	0.0
052965	FLORISSANT FOSSIL BED	UNITED STATES	2012-04-01 06:00:00	-0700	38.9127	-105.2849	999.99
053007	FORT COLLINS 9 NW	UNITED STATES	2012-04-01 06:00:00	-0700	40.6647	-105.2233	0.0
053488	GRAND JUNCTION WALKER FIELD	UNITED STATES	2012-04-01 06:00:00	-0700	39.1342	-108.54	0.0
053496	GRAND LAKE 1 NW	UNITED STATES	2012-04-01 06:00:00	-0700	40.2669	-105.8322	0.0
053579	GREENLAND 9 SE	UNITED STATES	2012-04-01 06:00:00	-0700	39.1044	-104.7286	0.0
053662	GUNNISON 3SW	UNITED STATES	2012-04-01 06:00:00	-0700	38.5254	-106.9672	0.0
054155	HOYT	UNITED STATES	2012-04-01 06:00:00	-0700	39.98392	-104.08378	0.0
054380	JOES	UNITED STATES	2012-04-01 06:00:00	-0700	39.6552	-102.68043	0.0
054720	LA JUNTA MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	38.0494	-103.5122	0.0
054742	LAKE GEORGE 8 SW	UNITED STATES	2012-04-01 06:00:00	-0700	38.9075	-105.4705	0.0
054877	LAWSON	UNITED STATES	2012-04-01 06:00:00	-0700	39.7661	-105.6264	0.0
055485	MEEKER AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	40.04417	-107.88861	0.0
055718	MONTROSE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	38.50583	-107.89889	0.0
055881	NEDERLAND 5 NNW	UNITED STATES	2012-04-01 06:00:00	-0700	40.0361	-105.5461	0.0
055982	NORTHGATE	UNITED STATES	2012-04-01 06:00:00	-0700	40.93663	-106.33908	0.0
056740	PUEBLO MEMORIAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	38.2901	-104.4983	0.0
057034	RIFLE GARFIELD COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0700	39.52778	-107.71972	0.0
057296	RUSTIC 9WSW	UNITED STATES	2012-04-01 06:00:00	-0700	40.7022	-105.7106	0.0
057320	RYE SCHOOL	UNITED STATES	2012-04-01 06:00:00	-0700	37.9257	-104.9291	0.0
057519	SEIBERT	UNITED STATES	2012-04-01 06:00:00	-0700	39.29505	-102.86765	0.0
057664	SIMLA	UNITED STATES	2012-04-01 06:00:00	-0700	39.1397	-104.0877	0.0
058429	TRINIDAD	UNITED STATES	2012-04-01 06:00:00	-0700	37.1787	-104.487	999.99
059096	WILLIAMS FORK DAM	UNITED STATES	2012-04-01 06:00:00	-0700	40.0375	-106.2038	0.0
059285	YODER 2 NW	UNITED STATES	2012-04-01 06:00:00	-0700	38.859	-104.2426	0.0
101079	BONNERS FERRY	UNITED STATES	2012-04-01 06:00:00	-0800	48.6928	-116.3104	0.0
101303	BURLEY MUNICIPAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	42.5416	-113.7661	0.0
101370	CALDER	UNITED STATES	2012-04-01 06:00:00	-0800	47.2748	-116.1889	0.0
101410	CAMBRIDGE 2 NE	UNITED STATES	2012-04-01 06:00:00	-0700	44.5797	-116.6436	0.0
101636	CENTERVILLE ARBAUGH RANCH	UNITED STATES	2012-04-01 06:00:00	-0700	43.9592	-115.8453	0.0
101956	COEUR D'ALENE	UNITED STATES	2012-04-01 06:00:00	-0800	47.6821	-116.7967	0.0
102159	COTTONWOOD 2 WSW	UNITED STATES	2012-04-01 06:00:00	-0800	46.0336	-116.3919	0.0
102575	DIXIE	UNITED STATES	2012-04-01 06:00:00	-0800	45.5525	-115.4605	0.0
102707	DUBOIS EXPERIMENT STATION	UNITED STATES	2012-04-01 06:00:00	-0700	44.2436	-112.2005	0.0
102845	DWORSHAK FISH HATCHERY	UNITED STATES	2012-04-01 06:00:00	-0800	46.5023	-116.3216	0.0
102875	ELK CITY 1NE	UNITED STATES	2012-04-01 06:00:00	-0800	45.8356	-115.461	0.0
102892	ELK RIVER	UNITED STATES	2012-04-01 06:00:00	-0800	46.7823	-116.1796	0.0
102966	ENAVILLE	UNITED STATES	2012-04-01 06:00:00	-0800	47.5689	-116.253	0.0
103143	FENN RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0800	46.093	-115.5355	0.0
103732	GRACE	UNITED STATES	2012-04-01 06:00:00	-0700	42.5872	-111.7275	0.0
103773	GRANGEVILLE 1N	UNITED STATES	2012-04-01 06:00:00	-0800	45.9397	-116.1211	0.0
103811	GRASMERE 3 S	UNITED STATES	2012-04-01 06:00:00	-0700	42.345	-115.8836	0.0
104150	HEADQUARTERS	UNITED STATES	2012-04-01 06:00:00	-0800	46.6311	-115.8086	0.0
104230	HENRY	UNITED STATES	2012-04-01 06:00:00	-0700	42.94194	-111.43611	0.0
104456	IDAHO FALLS 16 SE	UNITED STATES	2012-04-01 06:00:00	-0700	43.3455	-111.7847	0.0
104598	ISLAND PARK	UNITED STATES	2012-04-01 06:00:00	-0700	44.4189	-111.3714	0.0
104845	KETCHUM RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0700	43.6841	-114.3602	0.0
105177	LEADORE NO. 2	UNITED STATES	2012-04-01 06:00:00	-0700	44.683	-113.3622	0.0
105241	LEWISTON NEZ PERCE COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0800	46.3747	-117.0156	0.0
105462	MACKAY LOST RIVER RS	UNITED STATES	2012-04-01 06:00:00	-0700	43.9178	-113.6152	0.0
105708	MCCALL	UNITED STATES	2012-04-01 06:00:00	-0700	44.8871	-116.1046	0.0
105897	MIDDLE FORK LODGE	UNITED STATES	2012-04-01 06:00:00	-0700	44.7189	-115.0149	0.0
106148	MOSCOW 5 NE	UNITED STATES	2012-04-01 06:00:00	-0800	46.7941	-116.9151	0.0
106174	MOUNTAIN HOME	UNITED STATES	2012-04-01 06:00:00	-0700	43.1261	-115.7119	0.0
106230	MULLAN	UNITED STATES	2012-04-01 06:00:00	-0800	47.4661	-115.8113	0.0
107046	PIERCE	UNITED STATES	2012-04-01 06:00:00	-0800	46.4922	-115.8006	0.0
107188	PLUMMER 3 WSW	UNITED STATES	2012-04-01 06:00:00	-0800	47.3111	-116.9545	0.0
107211	POCATELLO REGIONAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	42.9202	-112.5711	0.0
107269	PORTHILL 1 SW	UNITED STATES	2012-04-01 06:00:00	-0800	48.9994	-116.4991	0.0
107327	PRAIRIE	UNITED STATES	2012-04-01 06:00:00	-0700	43.5063	-115.5716	0.0
107358	PRICHARD 4 N	UNITED STATES	2012-04-01 06:00:00	-0800	47.7074	-115.978	0.0
108137	SANDPOINT EXP STATION	UNITED STATES	2012-04-01 06:00:00	-0800	48.2943	-116.5627	0.0
108412	SILVER CITY 5 W	UNITED STATES	2012-04-01 06:00:00	-0700	43.0022	-116.8316	0.0
108470	SKAGGS RANCH	UNITED STATES	2012-04-01 06:00:00	-0700	42.4963	-113.4161	0.0
109065	TETONIA EXPERIMENT STN	UNITED STATES	2012-04-01 06:00:00	-0700	43.8563	-111.2769	0.0
109158	TOPAZ	UNITED STATES	2012-04-01 06:00:00	-0700	42.62511	-112.08794	0.0
109951	YELLOWPINE 7 S	UNITED STATES	2012-04-01 06:00:00	-0700	44.8541	-115.5115	0.0
109963	YELLOWPINE BAR	UNITED STATES	2012-04-01 06:00:00	-0800	45.545	-115.2514	0.0
148235	TRIBUNE 1W	UNITED STATES	2012-04-01 06:00:00	-0700	38.46614	-101.77297	0.0
148535	WALLACE	UNITED STATES	2012-04-01 06:00:00	-0700	38.91667	-101.58333	0.0
240019	ABSAROKEE	UNITED STATES	2012-04-01 06:00:00	-0700	45.5443	-109.3935	0.0
240364	AUGUSTA	UNITED STATES	2012-04-01 06:00:00	-0700	47.4926	-112.397	0.0
240413	BAKER MUNICIPAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	46.3583	-104.25	0.0
240554	BAYLOR	UNITED STATES	2012-04-01 06:00:00	-0700	48.6715	-106.4808	0.0
240622	BOZEMAN GALLATIN FIELD AP	UNITED STATES	2012-04-01 06:00:00	-0700	45.788	-111.1608	0.0
241008	BOULDER	UNITED STATES	2012-04-01 06:00:00	-0700	46.231	-112.1138	0.0
241309	BUTTE 8 S	UNITED STATES	2012-04-01 06:00:00	-0700	45.8966	-112.5471	0.0
241318	BUTTE BERT MOONEY AP	UNITED STATES	2012-04-01 06:00:00	-0700	45.9647	-112.5006	0.06
241984	CONTENT 4 NNE	UNITED STATES	2012-04-01 06:00:00	-0700	48.05	-107.55	0.0
241995	COOKE CITY 2 W	UNITED STATES	2012-04-01 06:00:00	-0700	45.0108	-109.982	0.0
242221	DARBY	UNITED STATES	2012-04-01 06:00:00	-0700	46.0263	-114.1763	0.0
242404	DILLON AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	45.2575	-112.5544	0.0
242421	DIVIDE	UNITED STATES	2012-04-01 06:00:00	-0700	45.751	-112.7547	0.0
242500	DRUMMOND AVIATION	UNITED STATES	2012-04-01 06:00:00	-0700	46.6383	-113.1761	0.0
242812	ESSEX	UNITED STATES	2012-04-01 06:00:00	-0700	48.2828	-113.606	0.0
242827	EUREKA RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0700	48.8978	-115.0644	0.0
243176	FORT PECK POWER PLANT	UNITED STATES	2012-04-01 06:00:00	-0700	48.01205	-106.41174	0.0
243479	GIBBONS PASS	UNITED STATES	2012-04-01 06:00:00	-0700	45.6928	-113.955	0.0
243489	GIBSON DAM	UNITED STATES	2012-04-01 06:00:00	-0700	47.6011	-112.7547	0.0
243558	GLASGOW INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	48.2138	-106.6214	0.0
243751	GREAT FALLS AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	47.4733	-111.3822	0.0
243753	GREAT FALLS WFO	UNITED STATES	2012-04-01 06:00:00	-0700	47.4615	-111.385	0.0
243984	HAUGAN	UNITED STATES	2012-04-01 06:00:00	-0700	47.38333	-115.4	0.0
243996	HAVRE AP ASOS	UNITED STATES	2012-04-01 06:00:00	-0700	48.5428	-109.7633	0.0
244055	HELENA AIRPORT ASOS	UNITED STATES	2012-04-01 06:00:00	-0700	46.6056	-111.9636	0.0
244328	HUNGRY HORSE DAM	UNITED STATES	2012-04-01 06:00:00	-0700	48.3426	-114.0217	0.0
244558	KALISPELL GLACIER AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0700	48.3042	-114.2636	0.01
244820	LAKEVIEW	UNITED STATES	2012-04-01 06:00:00	-0700	44.5994	-111.8125	0.0
245015	LIBBY 1 NE RS	UNITED STATES	2012-04-01 06:00:00	-0700	48.4036	-115.5392	0.0
245030	LIMA	UNITED STATES	2012-04-01 06:00:00	-0700	44.6331	-112.5928	0.0
245040	LINCOLN RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0700	46.9558	-112.6547	0.0
245122	LOGAN 2 W	UNITED STATES	2012-04-01 06:00:00	-0700	45.8908	-111.4588	0.0
245146	LOLO HOT SPRINGS 2 NE	UNITED STATES	2012-04-01 06:00:00	-0700	46.7506	-114.5139	0.0
245706	MILLEGAN	UNITED STATES	2012-04-01 06:00:00	-0700	47.0206	-111.3699	0.0
245745	MISSOULA INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0700	46.9208	-114.0925	0.0
246302	OVANDO	UNITED STATES	2012-04-01 06:00:00	-0700	47.0189	-113.1315	0.0
246472	PHILLIPSBURG RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0700	46.3158	-113.3	0.0
246562	PLAINS RANGER STATION	UNITED STATES	2012-04-01 06:00:00	-0700	47.4661	-114.8794	0.0
246580	PLEASANT VALLEY  5 SE	UNITED STATES	2012-04-01 06:00:00	-0700	48.1056	-114.8778	0.0
246589	PLENTYWOOD 1NE	UNITED STATES	2012-04-01 06:00:00	-0700	48.7911	-104.5297	0.0
246610	POLARIS 4 N	UNITED STATES	2012-04-01 06:00:00	-0700	45.4144	-113.1061	0.0
246615	POLEBRIDGE	UNITED STATES	2012-04-01 06:00:00	-0700	48.7647	-114.2842	0.0
247204	ROUND BUTTE 1 NNW	UNITED STATES	2012-04-01 06:00:00	-0700	47.5374	-114.2761	0.0
